Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Sapir Venture Partners,https://sapirvp.com,https://www.linkedin.com/company/sapirvp/,"Jerusalem, Israel 7312700, IL","Israel,USA","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Israeli founders commercializing deep-tech and cutting-edge science in Boston, New York, and Israel, at the earliest stages through to Seed+.",VC,"$100,000 ","$1,000,000 "
Sares Regis Multifamily Funds,https://srgfunds.com/,,"Newport Beach, California, United States",USA,,,Family office,,
Sarona Asset Management,https://www.saronafund.com/,https://www.linkedin.com/company/sarona-asset-management/,,,,,Other,,
Sarona Ventures,https://sarona.vc/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Saskatchewan Capital Network,http://www.saskcapitalnetwork.com/,,,,,,Angel network,,
Satgana,https://satgana.com/,https://www.linkedin.com/company/satgana/,"Luxembourg City, LU","Kenya,Nigeria,South Africa,India,Belgium,Denmark,Finland,France,Germany,Ireland,Italy,Luxembourg,Netherlands,Norway,Portugal,Spain,Sweden,Switzerland,UK","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in mission-driven entrepreneurs that address the biggest social and environmental challenges of our times.,VC,"$25,000 ","$500,000 "
Saudi Aramco Energy Ventures,http://www.saev.com,http://www.linkedin.com/company/saudi-aramco-energy-ventures,"Dhahran, Ash Sharqiyah, Saudi Arabia",Saudi Arabia,,,Corporate VC,,
Saudi Aramco Entrepreneurship Ventures,https://waed.net/en/home.html,,"Dhahran, Ash Sharqiyah, Saudi Arabia",Saudi Arabia,,,Corporate VC,,
SB Investment Partners,http://sbipfo.com,http://linkedin.com/in/shuvambhaumik,"Boston, Massachusetts, United States",USA,,,Family office,,
SBI Investment,http://www.sbinvestment.co.jp/,,,Japan,,,VC,,
SBI JI Innovation Fund,http://sbi-ji.co.il/,,,,"5. Growth,6. Pre-IPO",,VC,,
SC Ventures Fintech Bridge by Standard Chartered,https://fintechbridge.scventures.io/public/homepage,,UK,"USA,Israel,Canada,UK",3. Early Revenue,,Corporate VC,,
Scale Capital,http://www.scalecapital.com/,https://www.linkedin.com/company/scale-capital/,,,,,Other,,
Scale Investors,https://scaleinvestors.com.au/,https://www.linkedin.com/company/scale-investors-ltd,Australia,Australia,,,VC,"$250,000 ",
Scaleup Mediafund,https://scaleupmediafund.com/,https://www.linkedin.com/company/scaleup-mediafund/,Australia,Australia,,,Other,"$500,000 ",
ScaleX Ventures,https://www.scalexventures.com/,https://tr.linkedin.com/company/scalex,"Jan van Goyenkade 8, 1075HP Amsterdam, the Netherlands","Turkey,France,Greece,Hungary,Slovakia,Slovenia,Germany,Czech Republic,Poland,Spain,Italy,USA,UK,Estonia,Lithuania,Austria,Belgium,Bosnia-H,Bulgaria,Croatia","3. Early Revenue,4. Scaling,5. Growth",We invest in early-stage technology companies with the potential to be industry-defining in areas including Deep Tech and B2B SaaS.,VC,"$250,000 ","$2,500,000 "
Scania Growth Capital,http://www.scania.com/group/en/section/innovation/scania-growth-capital/,https://www.linkedin.com/company/scania/,"SÃ¶dertÃ¤lje, Vasternorrlands Lan, Sweden",Sweden,,,Corporate VC,,
SCGC Shenzhen Capital Group,http://www.szvc.com.cn/english/Home/index.shtml,,,China,,,Other,,
Schema Capital,https://www.schema.capital/,,,,"2. Prototype,3. Early Revenue",,VC,,
Schibsted Growth,https://schibsted.com/about/who-we-are/next/,https://www.linkedin.com/company/schibsted-asa,,France,"3. Early Revenue,4. Scaling",,Corporate VC,"$2,000,000 ",
Science Creates Ventures,https://sciencecreates.co.uk/,https://www.linkedin.com/company/10859534/,,UK,,,VC,,
ScienceVest,https://www.sciencevest.com/,https://www.linkedin.com/company/sciencevest,"San Francisco, CA, USA","USA,Canada",2. Prototype,"We invest in science and frontier-tech companies with the potential to impact 1 Million or more lives. Companies raising first institutional capital, sub-$5M valuation, with go-to-markets addressing key metrics from the UN Sustainable Development Goals.  ",VC,"$50,000 ","$250,000 "
Scientipole Capital,https://scientipolecapital.fr/,https://www.linkedin.com/in/jndegalzain/,France,France,3. Early Revenue,,VC,"$100,000 ",
Scopus Ventures,https://scopusventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Score 3 Ventures,https://www.s3angels.org/score_3_fellows,,,,,,Other,,
Scottish Equity Partners,https://www.sep.co.uk/,https://linkedin.com/company/84929,UK,UK,,,VC,,
Scout Ventures,http://scoutventures.com,,,,,,VC,,
SCP Vitalife,http://www.scpvitalife.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
Scribble Ventures,https://www.scribble.vc/,https://www.linkedin.com/company/scribble-ventures/,,,"2. Prototype,3. Early Revenue",,VC,,
Scrum Ventures,https://scrum.vc/,www.linkedin.com/company/scrum-ventures,Japan,"Japan,USA","6. Pre-IPO,1. Idea or Patent,2. Prototype",Everything,VC,"$200,000 ","$1,500,000 "
SDIC Unity Capital,http://www.sdicfof.com/gtch/index,,"Beijing, Beijing, China",China,,,Corporate VC,,
SE Ventures,http://www.se.ventures,https://www.linkedin.com/showcase/innovation-at-the-edge/,"2882 Sand Hill Road Suite 118 Menlo Park, CA 94025","Canada,USA,Germany,France,Israel,China,Switzerland,UK","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in outstanding companies in the energy and industrial space that can benefit from working with Schneider Electric.,Corporate VC,"$2,000,000 ","$20,000,000 "
Sea Fund,https://www.seafund.in/,https://www.linkedin.com/company/seafund/,"Ebony 1203A, Godrej Woodsman Estate, Hebbal, Bangalore-560024, India","India,USA","2. Prototype,3. Early Revenue,1. Idea or Patent","We invest in early-stage companies, preferably with some semblance of a product-market fit at the intersection of network effects, technology, and innovative business models by leveraging platforms, protocols, and the power of modularity. 

Our mission is, to help the next set of technical founders, with small amounts of early capital in getting to market to build efficient and scalable businesses. We value an India for India play, which can then subsequently be scaled to, first, similar markets and subsequently globally. ",VC,"$50,000 ","$200,000 "
Seabed VC,https://seabed.vc/,https://www.linkedin.com/pulse/what-would-peter-drucker-say-future-work-vijay-ullal/,,USA,,,Other,,
SEAF,https://www.seaf.com/,https://www.linkedin.com/company/seaf/,,,,,Other,,
SeaChange Fund,https://seachange.fund/,https://www.linkedin.com/company/seachangefund,,,,,,,
Seattle Angels,http://www.seattleangel.com/,,,,,,Angel network,,
Seaya Ventures,https://seayaventures.com/,https://www.linkedin.com/in/juandeantonio,,UK,,,VC,,
Seb Alliance,https://www.groupeseb.com/fr/seb-alliance-corporate-venture-capital,https://www.linkedin.com/company/groupe-seb/,"112, chemin du Moulin Carron, Ecully, 69134, FR",France,"3. Early Revenue,4. Scaling","We invest in start-ups developing new technologies, new range of services or new business models, with consumer applications potential.",Corporate VC,"$500,000 ","$5,000,000 "
SEB Venture Capital,http://www.seb.se/venturecapital,https://www.linkedin.com/company/2527,"Stockholm, Stockholms Lan, Sweden",Sweden,,,Corporate VC,,
Second Working District,http://www.secondworkingdistrict.com/en/,,"Palo Alto, California, United States",USA,,,Corporate VC,,
Seed Fonds Aachen,http://www.seedfonds-aachen.de/,https://www.linkedin.com/company/techvision-fonds/?originalSubdomain=de,,,,,VC,,
Seed Milestone Fund,https://seedmilestone.com,https://www.linkedin.com/company/seedmilestonefund/,"1 Ferry Building Suite 201, San Francisco, CA 94111","USA,Israel,UK",3. Early Revenue,"We invest in B2B technology startups at seed-stage (revenue validating product:market fit) in the areas of logistics, infrastructure (digital and physical), supply chain, manufacturing, safety, and transportation. We're looking for teams that bring a unique and compelling technical solution to a significant problem.",VC,"$250,000 ","$1,500,000 "
Seed Round Capital,https://seedroundcapital.com/,https://www.linkedin.com/company/seedroundcapital/,"1334 Brittmoore Rd., Houston TX 77043, United States","USA,Canada","3. Early Revenue,4. Scaling,5. Growth","We invest in tech and tech-enabled startups with $3k+ in monthly recurring revenue. We invest in the following sectors: B2B, D2C, B2C, Saas, tech, legaltech, Agriculture,Â Art, Automotive,Â Clean Technology,Â Construction,Â Consulting,Â Design,Â Digital Marketing,Â Ecommerce,Â Education,Â Energy,Â Events,Â Finance,Â Human Resources,Â Information Technology,Â Internet of Things,Â Logistics,Â Manufacturing,Â Media,Â Mobile Application,Â Platforms,Â Real Estate,Â Sports,Â Technology,Â Travel,Â User Experience Design, cyber

",Angel network,"$25,000 ","$250,000 "
Seed Smart,http://seed-smart.com,https://www.linkedin.com/company/seedsmart,"999 Changshou Road, Shanghai, China","France,Germany,USA,Australia,Canada,Belgium,India,Singapore,UK,Ukraine,Russia,Sweden","3. Early Revenue,4. Scaling,5. Growth",We invest in early stage startup leveraging software with 500k to $1M+ ARR,Angel network,"$15,000 ","$50,000 "
Seed Spot,https://seedspot.org,https://www.linkedin.com/company/seedspot/,,,,,,,
Seed4Soft,https://www.seed4soft.com/,https://fr.linkedin.com/company/seed4soft,"16 rue de Turbigo, 75002 Paris, France",France,"3. Early Revenue,2. Prototype",We invest in French SaaS B2B startups with an MRR between 0 and â‚¬60k. ,Angel network,"$200,000 ","$600,000 "
SeedBlink,https://seedblink.com/,https://www.linkedin.com/company/seedblink/,"Bucharest, Romania 020335, RO","Romania,Bulgaria,Slovenia,Slovakia,Greece,Croatia,Czech Republic,Turkey","3. Early Revenue,4. Scaling","We invest in EU based tech companies pre seed / seed and bridge using a mix of equity crowdfunding, angel network and VC partners support. ",Angel network,"$100,000 ","$1,000,000 "
Seedcamp,http://seedcamp.com/,https://www.linkedin.com/company/seedcamp_2,"5 Bonhill St, Shoreditch, London EC2A 4BX","UK,France,Germany,Ireland,Sweden,Finland,Norway,Netherlands,Switzerland,Spain,Portugal,Hungary,Romania,Estonia,Russia,Israel,Italy,Ukraine,Poland,Belgium,Czech Republic,Greece,Belarus,Austria,Serbia,Bulgaria,Denmark,Slovakia,Slovenia,Croatia,Moldova,Bosnia-H,Albania,Lithuania,Latvia,North Macedonia,Montenegro,Luxembourg,Malta,Iceland,Andorra,Monaco,Liechtenstein,Holy See,San Marino","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest early in world-class founders attacking large, global markets and solving real problems using technology.",VC,"$140,000 ","$700,000 "
SeedIL Ventures,http://www.seedil.com/,https://www.linkedin.com/in/cynthia-phitoussi-b306921b/,,,"2. Prototype,3. Early Revenue",,VC,,
SeedInvest,https://www.seedinvest.com/,https://www.linkedin.com/company/2559273,"New York, New York, United States",USA,,,Other,,
SeedPlus,https://www.seedplus.com/,,Singapore,Singapore,2. Prototype,,VC,,
SeedRocket 4Founders Capital,http://www.4founderscapital.com/,,Spain,Spain,"2. Prototype,3. Early Revenue",,VC,,
Seedrs,https://www.seedrs.com/,https://www.linkedin.com/company/seedrs/,"Old Street, London, United Kingdom",UK,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We primarily invest in UK-based and European consumer-startups, across all sectors. We occasionally invest in exciting, high-potential B2B startups and love investing in impact businesses.",VC,"$100,000 ","$8,000,000 "
Seeds Capital,https://www.enterprisesg.gov.sg/financial-assistance/investments/investments/seeds-capital/overview,http://www.linkedin.com/shareArticle?mini=true&url=,,Singapore,,,Other,,
Seedstars Africa Ventures,https://seedstars-africa.vc/,https://www.linkedin.com/company/seedstars-africa-ventures,"Paris, France","Benin,Burkina Faso,Ethiopia,Cameroon,Congo (Congo-Brazzaville),CÃ´te d'Ivoire,Democratic Republic of the Congo,Ghana,Kenya,Mali,Nigeria,Rwanda,Uganda,Togo,Tanzania,Senegal,South Africa","3. Early Revenue,4. Scaling,5. Growth",We invest in early-stage entrepreneurs active in Sub-Saharan Africa. ,VC,"$250,000 ","$2,000,000 "
Seedstep Angels,http://www.seedstepangels.com/,https://www.linkedin.com/company/seedstep-angels,,,,,Angel network,,
Sega Sammy Holdings,https://www.segasammy.co.jp/english/,,,Japan,,,Corporate VC,,
Seier Capital,http://www.seiercapital.com/,https://www.linkedin.com/in/larsseier/,,,,,Other,,
Seiho Investment Works,https://siwi.info/,,,Japan,,,VC,,
Senovo,https://www.senovo.vc/,https://www.linkedin.com/company/senovovc/,"Leopoldstr 23, Munich, Bayern 80802, DE","Germany,Austria,Belgium,Croatia,Czech Republic,Denmark,Estonia,Finland,France,Greece,Hungary,Iceland,Ireland,Israel,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Netherlands,Norway,Poland,Portugal,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,UK,Ukraine","3. Early Revenue,4. Scaling","We invest in exceptional founders building global B2B SaaS category leaders from Europe.

As a European first-mover, the fund invests since 2013 into a new generation of B2B software startups that enable the digitalization of medium and large enterprises. Their focus is primarily on supporting teams working in the areas of process optimization, industry 4.0, and data-enabled solutions.

Senovo joins the journey after a company has first revenues in a late Seed or Series A round. Their team of SaaS specialists seeks meaningful eye-level relationships and regularly publishes their learnings and thought leadership at www.medium.com/senovovc.",VC,"$1,000,000 ","$3,500,000 "
Senrigan Capitalâ€‹,https://www.senrigancapital.com/,,,Hong Kong,,,VC,,
Senshu Ikeda Capital,http://www.ikegin-c.jp/,,,Japan,,,VC,,
Sente Foundry,https://sente.link,https://www.linkedin.com/company/sente,"222 W. Merchandise Mart Plaza, Suite 570, Chicago, IL 6054 U.S.A.","Canada,USA,Turkey,Israel,UK,Netherlands,Portugal,India,Singapore,Spain,Greece,Finland,Ukraine,Lebanon,Slovenia,Bosnia-H,Croatia,Taiwan,Germany,France,Poland,Ireland,Tunisia,Algeria,CÃ´te d'Ivoire,Japan","2. Prototype,3. Early Revenue","We invest in urban mobility/logistics, human essentials, and industrial circular economy in collaboration with corporations and family offices that are looking for opportunities in the global ecosystems. We are looking for startups at MVP stage (not earlier) and at zero or minimal revenue.",Corporate VC,"$75,000 ","$100,000 "
Sequitur Capital,http://www.sequitur-capital.com/,https://www.linkedin.com/company/sequitur-capital,Italy,USA,3. Early Revenue,,VC,,
Sequoia Capital,https://www.sequoiacap.com/,https://www.linkedin.com/showcase/sequoia-india,"Menlo Park, California, United States","USA,France,India,China,Israel,Canada","3. Early Revenue,4. Scaling",,VC,,
Seraph Group,https://www.seraphgroup.net/,,,,,,Angel network,,
Serena,https://www.serena.vc/,https://www.linkedin.com/company/serenavc/,"21, rue Auber 75009 Paris France",France,"3. Early Revenue,4. Scaling","We invest in four to five teams per year and focus on helping them reach their maximum potential. We are not looking for early exits. We back Europe-based entrepreneurs willing to build continental or worldwide category leaders. We strongly prefer to lead or co-lead rounds.

Seed to Series B, with check size ranging from â‚¬200K to â‚¬15 million for our first ticket.

We are not industry-specific as long as your business model is scalable and your product is digital. We have a special affection for DeepTech, enterprise software, marketplaces, and entertainment. We usually do not consider CleanTech & MedTech investment unless there is a special twist.

Our focus is primarily in France, although we are able to invest (and have already done so) in exceptional teams from Europe and the US.",VC,"$200,000 ","$15,000,000 "
Serena Ventures,https://www.serenaventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Serra Ventures,https://serraventures.com/,https://www.linkedin.com/company/serra-ventures,,,,,,,
ServiceNow Ventures,https://www.servicenow.com/company/ventures.html,https://www.linkedin.com/company/servicenow,,,,,Corporate VC,,
Sesame Ventures,http://www.sesameworkshop.org/sesame-ventures/,,"New York, New York, United States",USA,,,Corporate VC,,
SET Ventures,http://www.setventures.com/,https://www.linkedin.com/company/setventures/,Keizersgracht 756 1017 EZ Amsterdam The Netherlands,"Israel,Netherlands,UK",3. Early Revenue,"We invest in Smart Energy System Solutions:
business cases involving intelligent software and/or services, combined with hardware components, impacting the future energy system
We classify these investment opportunities as Smart Energy System Solutions

This integration between Generation, Use, Storage and Transmission is being facilitated by the digitalisation of the energy industry

We look for innovative European startups entering their growth-stage, with scalable smart energy business models that can impact the energy system transition.
We Invest on average â‚¬6M per company to activate and support their growth",VC,"$500,000 ",
Seven Peaks Ventures,http://sevenpeaksventures.com/,https://www.linkedin.com/company/3587061/,,,,,,,
Seventure - Digital Technologies,http://www.seventure.fr/en/,https://www.linkedin.com/company/seventure-partners/,"5-7 rue de Monttessuy, Paris, 75007, FR","France,Germany","3. Early Revenue,4. Scaling,2. Prototype","We invest in companies with a B2B business and in the following sectors:

- Fintech (including insurtech): Our investments focus on four sectors: software and services for financial players (asset management, back-office, scoring, big data, etc.), software and services for non-financial players (financial product comparators, personal finance tools, company financial management software, etc.), payments and money transfers (online and mobile payment solutions, money transfers, virtual currency, etc.) and technological solutions (security software, authentication solutions, dematerialization solutions, etc.)

- Innovative services: Target companies will be those with the capacity to reach customers directly via internet and mobile, for example, those whose product or service disintermediates the value chain of an economic activity, such as collaborative platforms for exchanging or lending material goods or services (cars, parking places, storage places, housework, testing and testing of software or applications, etc.), marketplaces, etc.

- SaaS (Software as a Service) software vendors: Targets will be SaaS software companies in vertical markets, for example, human resources management, big data, marketing, e-learning or supply chain management.

Seventure Digital technologies team supports the development of companies in various stages of development â€“ from seed ventures to late stage companies.  We currently invest â‚¬1-5 million per financing round, and up to â‚¬10 million in several rounds.

Seventure Digital technologies team is based in Paris and has a presence in our Hanover office. Seventure Digital technologies team invests mainly in France and Germany.",VC,"$1,000,000 ","$5,000,000 "
Seventure - Life Sciences,http://www.seventure.fr/en/,https://www.linkedin.com/company/seventure-partners/,"5-7 rue de Monttessuy, Paris, 75007, FR","France,Germany,USA,Canada,Belgium,Japan,Israel,Netherlands,UK","3. Early Revenue,4. Scaling,2. Prototype","We invest in the following sectors :

- Microbiome* applications in all fields (human, animal, plantâ€¦)
- Connected-health, digital-health, digital-food / nutrition
- Foodtech and innovations in the food sector including enabling and manufacturing technologies
- Medtech and diagnostics
- Biotech and pharmaceuticals
- Industrial biotech
- Agtech

We support the development of companies in various stages of development â€“ from seed ventures to late-stage companies.  We currently invest â‚¬1-10 million per financing round, and up to â‚¬20 million in several rounds.

Seventure Life sciences team is based in Paris, London, Bales, Geneva, and Munich, and invests in Europe, North America, and Asia.",VC,"$1,000,000 ","$10,000,000 "
Seventure - Sport & Well-Being,http://www.seventure.fr/en/,https://www.linkedin.com/company/seventure-partners/,"5-7 rue de Monttessuy, Paris, 75007, FR",France,,,VC,,
SevenVentures,http://sevenventures.de,https://www.linkedin.com/company/10262962,"UnterfÃ¶hring, Bayern, Germany",Germany,,,Corporate VC,,
Seyen Capital,http://seyencapital.com/,,,,,,,,
SFINE - SociÃ©tÃ© de Financement de l'Innovation NumÃ©rique en Essonne,https://www.sfine.website/,https://www.linkedin.com/company/sfine/,"19, Avenue de SÃ©nart 91230 Montgeron, IDF, France",France,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in early-stage French startups with a focus on healthcare, deep learning, and environment.",Angel network,"$25,000 ","$100,000 "
SG Incubate,https://sg-incubate.jp/,,,Japan,,,Corporate VC,,
SG VC,http://www.sg-vc.com,https://www.linkedin.com/company/group11,,,,,,,
SGH Capital,https://www.sghcapital.com/,https://www.linkedin.com/company/sgh-capital/about/,Luxembourg,"India,USA",3. Early Revenue,,VC,,
SGIF Sports Gaming Investment Fund,https://www.sgif.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
SGInnovate,https://www.sginnovate.com/,http://www.linkedin.com/company/sginnovate,Singapore,Singapore,3. Early Revenue,,VC,,
Shadow Ventures,https://shadow.vc,https://www.linkedin.com/company/shadowvc,"3340 Peachtree Rd NE, Suite 1010, Atlanta, GA 30326","USA,Canada","3. Early Revenue,4. Scaling,2. Prototype","We invest in prop tech, design tech, and construction tech seed-stage startups with defensible technology.",VC,"$250,000 ","$1,500,000 "
Shamrock Capital,https://shamrockcap.com/,,"1100 Glendon Ave #1600, Los Angeles, CA 90024",USA,5. Growth,"Shamrock is flexible in the structuring of investments. Given our focus on growing businesses that are often at an inflection point in their lifecycle, we look to provide an investment structure that best allows the portfolio company to achieve its potential. We are comfortable as both majority and minority investors. Regardless of the type of investment, Shamrockâ€™s role as a value-added, active partner remains consistent.

Growth Equity: Companies seeking expansion capital.
Buyouts & Recapitalizations: Providing shareholders liquidity.
Investment Criteria
Shamrock looks to invest in companies with strong management teams and attractive business models that are poised for growth. We typically look to generate returns over a three to seven year time horizon. In general, Shamrockâ€™s investment criteria can be summarized as follows:

Industry Focus: Media, Entertainment and Communications
Investment Size: $15 million to $100 million of equity
Investment Type: Lead investor in a controlling or minority position, including Growth Equity, Buyouts and Recapitalizations.
Investment Qualities:
 Competitive differentiation
 Market leadership
 Strong growth prospects
 Operating leverage
 Management and ownership alignment",VC,"$15,000,000 ","$100,000,000 "
Shamrock Israel Growth Fund,http://shamrockisrael.com,,,,"5. Growth,6. Pre-IPO",,VC,,
Shanda Capital,http://www.shandacapital.com.cn/,,"Shanghai, Shanghai, China",China,,,Corporate VC,,
Shanda Group,http://www.shanda.com,https://www.linkedin.com/company/shanda-group/,"Menlo Park, California, United States",USA,,,Family office,,
Shape VC,http://www.shape.vc/,https://www.linkedin.com/company/shapevc/,"al. 3 maja 9, 30-062 KrakÃ³w, Poland","Poland,Ukraine,Latvia,Lithuania,Slovakia,Slovenia,Czech Republic,Belarus","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in seed and early-stage companies with R&D component up to 250,000 EUR and we take startups from pre-traction to product-market fit.",VC,$0 ,"$250,000 "
Shapr Ventures,https://shapr.co/fr/shapr-ventures/,https://www.linkedin.com/showcase/shapr-ventures/,"21 Rue Vernet, 75008 Paris, France",France,"3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in early-stage tech companies legally based in France. We are sector agnostic and write cheques ranging from 300k to 1Mâ‚¬. Our portfolio companies get access to the whole Shapr ecosystem for free.,VC,"$350,000 ","$1,100,000 "
Shared Interest,https://www.sharedinterest.org/,https://www.linkedin.com/company/shared-interest/,,South Africa,,,Other,,
Shareline,https://shareline.co/,https://www.linkedin.com/company/shareline,"Inniscarra Main Street, Rathcoole Co. Dublin, Ireland","UK,Ireland,France,Germany,USA,Canada,Sweden,Estonia,Italy,Spain,Israel","5. Growth,6. Pre-IPO",We invest in global private technology leaders (series C+ to pre-IPO) and provide liquidity to early shareholders and employees or fund the allocation of early investor in late-stage rounds.,Angel network,"$500,000 ","$10,000,000 "
Sharpstone Capital,https://sharpstone-capital.fr/,https://www.linkedin.com/company/sharpstone-capital/,"10 Bis Rue LÃ©opold Bellan, 75002 Paris, France",France,"2. Prototype,3. Early Revenue","We invest in French-based startups with strong technological foundations, whatever the industry, from Pre-Seed to Seed (supporting investors). 

Our goal is to be the first institutional investor for early-stage startups. Thanks to Sharpstone Advisory, our consulting business unit, we are able to evaluate the future potential of projects at a time where they have very limited metrics. ",VC,"$50,000 ","$100,000 "
Shasta Ventures,http://shastaventures.com/,https://www.linkedin.com/company/shasta-ventures,"Menlo Park, California, United States",USA,3. Early Revenue,,VC,,
Shavit Capital Fund,http://www.shavitcapital.com,,,,"5. Growth,6. Pre-IPO",,VC,,
SheEO World,https://sheeo.world/,https://www.linkedin.com/posts/sheeo-world_there-are-so-many-innovative-ideas-we-don-activity-6592106236282486784-Nvdy/,,,,,VC,,
Shefa Capital,https://www.shefacap.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
Shell Ventures,https://www.shell.com/energy-and-innovation/innovating-together/shell-ventures.html,//www.linkedin.com/company/shell,"Rijswijk, Zuid-Holland, The Netherlands","USA,Israel,Canada,Netherlands",3. Early Revenue,,Corporate VC,"$2,000,000 ",
Shenton Venture,https://www.shentongroup.com/,https://www.linkedin.com/company/wix-com,,UK,,,VC,,
Shenzen Valley Ventures,https://svv.io/,,China,"USA,China",,,VC,,
Shenzhen Co-Win Venture Capital,http://www.cowincapital.com.cn/english/,,,,,,VC,,
Sherpa Capital Entidad Gestora,https://www.sherpacapital.es/,,,UK,,,VC,,
Sherpa InnoVentures,http://www.sherpa-innoventures.com,,,,"3. Early Revenue,4. Scaling",,VC,,
SheStarts,https://www.shestarts.com/, https://www.linkedin.com/company/shestarts,,,,,"Incubator, Accelerator",,
Shibumi International by GÃ¼lermak Heavy Industries Construction and Contracting,http://www.shibumi-international.com/,https://www.linkedin.com/company/shibumi-international,UAE,USA,"2. Prototype,3. Early Revenue",,Corporate VC,,
Shift Invest,https://shiftinvest.com/home,https://www.linkedin.com/company/shift-invest,Netherlands,Netherlands,3. Early Revenue,,VC,"$250,000 ",
Shine Capital,https://www.shine.vc,https://www.linkedin.com/company/shinecapital/,"New York, NY, USA","USA,UK,Israel","3. Early Revenue,2. Prototype",We invest in relentlessly creative entrepreneurs who are transforming how we live and work.,VC,"$50,000 ","$6,000,000 "
Shinkin Capital,http://www.shinkin-vc.co.jp/,,,Japan,,,VC,,
Shinsei Corporate Investment,http://www.shinsei-ci.com/en/index.html,,,Japan,,,VC,,
Shoreline Ventures,https://shorelineventures.com/,,USA,"USA,Canada",3. Early Revenue,,VC,"$250,000 ",
Shortcut Ventures,http://www.shortcut.vc/,,,,,,VC,,
Shrug Capital,https://shrug.vc/,,,"USA,France,UK,Germany",,,Other,,
SHS Ventures,http://www.stahl-holding-saar.de,https://www.linkedin.com/company/shs-ventures,"VÃ¶lklingen, Saarland, Germany",Germany,,,Corporate VC,,
Shunwei Capital,https://shunwei.com/,https://www.linkedin.com/company/6651964,,,"4. Scaling,5. Growth",,VC,,
SHV Sutter Hill Ventures,https://www.shv.com/,,"Palo Alto, California, United States",USA,,,Other,,
SIBF VC,https://sibf.vc/,https://www.linkedin.com/company/ovotechnology/,,,"2. Prototype,3. Early Revenue",,VC,,
Side Capital,http://www.side-capital.com/,https://www.linkedin.com/company/side-capital/,"40, rue du ColisÃ©e 75008 Paris",France,3. Early Revenue,"We invest in software and digital products. 

We like to be an only investor in seed rounds from 300k EUR to 600k EUR",VC,"$350,000 ","$700,000 "
SideCar Angels,http://www.sidecarangels.com/,,,,,,Angel network,,
Sidewalk Labs,https://www.sidewalklabs.com/,https://www.linkedin.com/company/sidewalk-labs,,,,,VC,,
Siemens Technology Accelerator,https://new.siemens.com/global/en/products/services/technology-accelerator.html,https://www.linkedin.com/company/siemens,"Munich, Bayern, Germany",Germany,,,Corporate VC,,
Sierra Angels,http://www.sierraangels.com/,,,,,,Angel network,,
Sierra Ventures,https://www.sierraventures.com/,https://www.linkedin.com/company/sierra-ventures,"1400 Fashion Island Blvd, San Mateo, California, United States","USA,Mexico,Canada,India,Israel,UK","2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage Enterprise Software and Deep Tech companies. We focus on Pre-Seed, Seed, and Series A companies with initial check sizes ranging from $500K - $6M. We look for product-market fit, a strong understanding of the customer, and initial revenue. We invest in 15-20 companies each year and prefer to lead. 

Our 2 investment areas: 

- Next-generation enterprise: AI/ML, Big Data, Cloud, FinTech, Healthtech, IoT, Infrastructure, Marketplaces, SaaS/Enterprise app, Security

- Emerging technologies: 5G/Wireless, VR/AR, Blockchain, Robotics, Devices

More about our thesis can be found at www.sierraventures.com/thesis",VC,"$500,000 ","$6,000,000 "
Sierra Wasatch Capital,https://www.sierrawasatch.com/,,,,,,,,
SIG Venturesâ€‹,http://www.sig-china.com/,,,Hong Kong,,,VC,,
Sigma Partners,https://www.sigmapartners.com/,,"Boston, Massachusetts, United States",USA,,,Other,,
Signal Fire,https://www.signalfire.com/,https://www.linkedin.com/company/2890585/,"San Francisco, California, United States",USA,3. Early Revenue,,VC,,
Signal Ventures,https://signal.vc/,,Singapore,Australia,,"Signal Ventures is an investment firm specializing on technology in emerging cryptocurrencies.

We invest in early stage blockchain startups and decentralized protocols.",VC,,
Signals Pre-Seed,https://hellosignals.com/signals-pre-seed-program,https://www.linkedin.com/company/hellosignals/,"Am Nordbahnhof 3, 10178 Berlin, Germany","Germany,Austria,Switzerland","2. Prototype,3. Early Revenue",We invest in B2B software-based solutions for small and medium-sized businesses as well as in category-defining solutions for enterprises. We look for complementary founding teams with an existing MVP that are generating initial traction in the DACH region.,Corporate VC,"$120,000 ","$300,000 "
