Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
BGV Benhamou Global Ventures,https://benhamouglobalventures.com/,https://www.linkedin.com/company/benhamou-global-ventures/mycompany/,"540 Cowper Street, Palo Alto, CA 94301, United States","USA,France,Israel,India",3. Early Revenue,"We invest in Enterprise 4.0, a next generation of Enterprise Software, which are combining 3 main elements: AI, intelligent automation and unique data set. We are 100% focused on cross-border investments, investing in companies that are conceived outside the US and helping them position themselves in the US. Main focus: Future of Work, Vertical AI platforms (focusing on 1 industry such as retail, manufacturing, logistics, insurtech or focusing on 1 function such as Customer Sucess, Sales, etc), e-commerce, DevOps, Cybersecurity",VC,"$250,000 ","$5,000,000 "
BGV Bethnal Green Ventures,https://bethnalgreenventures.com,https://www.linkedin.com/company/bethnal-green-ventures,"20-30 Whitechapel Road, London E1 1EW, UK",UK,"3. Early Revenue,2. Prototype",We invest in ambitious teams using technology to tackle social and environmental problems and drive positive outcomes for people and planet at scale. ,VC,"$42,000 ","$140,000 "
Bharat Innovation Fund,https://bharat.fund/,,India,India,3. Early Revenue,,VC,,
Bialla Venture Partners,https://www.bialla.com/bialla-venture-partners,,"Severna Park, Maryland, United States",USA,,,Corporate VC,,
BID Invest,http://www.idbinvest.org/es/,https://www.linkedin.com/company/idbinvest/?originalSubdomain=in,,,,,Corporate VC,,
Bienville Capital,https://www.bienvillecapital.com/,https://www.linkedin.com/company/bienville-capital-management/,"New York, New York, United States",USA,,,Family office,,
Big Idea Ventures,https://bigideaventures.com/,https://www.linkedin.com/company/bigideaventures/,USA,USA,"2. Prototype,3. Early Revenue",,VC,,
Big Issue Invest,http://www.bigissueinvest.com,http://www.linkedin.com/company/big-issue-invest,"London, England, United Kingdom",UK,,,Corporate VC,,
Bill & Melinda Gates Foundation,http://www.gatesfoundation.org,http://www.linkedin.com/company/bill-&-melinda-gates-foundation,"Seattle, Washington, United States",USA,,,Family office,,
BillerudKorsnäs Venture,https://www.billerudkorsnas.com/venture,https://www.linkedin.com/company/billerudkorsn-s-ab,"Solna, Stockholms Lan, Sweden",Sweden,,,Corporate VC,,
Bioeconomy Capital,http://www.bioeconomycapital.com,,USA,USA,3. Early Revenue,,VC,,
Biogeneration Ventures,https://www.biogenerationventures.com/fund/,,Netherlands,Netherlands,3. Early Revenue,,VC,,
Biological Engineering Ventures,http://bev.bio/,,,,"2. Prototype,3. Early Revenue",,VC,,
Biomatics Capital Partners,https://biomaticscapital.com/,,,USA,,,Other,,
BioMed Partners,https://biomedvc.com/en/,,Switzerland,Switzerland,3. Early Revenue,,VC,,
BioPath VC,https://biopathvc.com/,,,Singapore,,,Other,,
BIP Capital,https://www.bip-capital.com/,https://www.linkedin.com/company/bip-capital/,"3575 Piedmont Road NE, Building 15 Suite 730, Atlanta, Georgia 30305, USA","USA,Canada","3. Early Revenue,4. Scaling","We invest at seed and Series A in B2B SaaS, Healthcare IT, Fintech, Digital Media and Entertainment, Developer Tools, and Frontier Tech startups.

At Seed, we like companies to have launched a product, have some users and early revenue.

At Series A we like companies doing $750k+ in ARR.",VC,"$100,000 ","$10,000,000 "
Birchmere Ventures,http://birchmerevc.com/,,,,,,,,
Birdie Venture Capital,https://www.birdievc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Bitkraft Esports Ventures,https://www.bitkraft.net/,,,,,,Other,,
Bits x Bites,http://www.bitsxbites.com/,,China,"Israel,USA,Canada,China",3. Early Revenue,,VC,,
BitStone Capital,https://www.bitstonecapital.com/,,,UK,,,VC,,
Black Angel Tech Fund,http://www.blackangeltechfund.com/,,,,"2. Prototype,3. Early Revenue",,Angel network,,
Black Angels Miami,https://www.blackangels.miami/,,,,,,Angel network,,
Black Canyon Equity,http://www.blackcanyonequity.com/,,,,,,,,
Black Capital Ventures,https://blackcapitalventures.com,https://www.linkedin.com/company/blackcapitalventures/,"Copenhagen, Denmark","Norway,Sweden,Denmark,Finland","1. Idea or Patent,2. Prototype",We invest in technology focused startups preferably within deep-tech.,VC,"$100,000 ","$1,000,000 "
Black Diamond Ventures,https://bdventures.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Black Founders,http://www.blackfounders.com/,,,,,,VC,,
Black Sheep Capital,https://blacksheepcapital.com.au/,,Australia,Australia,,,Family office,,
Blackbird Ventures,https://blackbird.vc/,,Australia,"Australia,New Zealand",3. Early Revenue,,VC,,
Blackfin Capital Partners,http://www.blackfincp.com/,,,France,"3. Early Revenue,4. Scaling",,VC,,
BlackFin Tech,https://www.blackfin-tech.com/,https://www.linkedin.com/company/blackfin-capital-partners/,"15 rue de Laborde, 75008 Paris, France","France,Germany,UK,Spain,Denmark,Belgium,Portugal,Austria,Sweden","3. Early Revenue,4. Scaling,5. Growth",We invest in fast growing fintechs and insurtechs in Europe. Accross stages.,VC,"$1,000,000 ","$30,000,000 "
Blackfinch Ventures,https://blackfinch.ventures/,,,UK,,,VC,,
Blackhawk Partners,http://www.blackhawkpartners.com,,"New York, New York, United States",USA,,,Family office,,
Blackhorn Ventures,https://blackhornvc.com/,,,USA,"2. Prototype,3. Early Revenue",,VC,,
Blacksheep Media,https://www.blacksheepmedia.io/,,,,"2. Prototype,3. Early Revenue",,VC,,
Blade,http://www.blade.net,,,,,,,,
Blangkond Ventures,https://www.blangkond.com/,,,,,,,,
Blank Slate Ventures,http://www.blankslateventures.com,https://www.linkedin.com/company/blank-slate-ventures/,,,,,,,
Blazar Capital,https://www.blazarcapital.com/,,,,,,Other,,
Bling Capital,https://www.blingcap.com/,,,,"3. Early Revenue,4. Scaling",,VC,,
Blisce/,https://blisce.com/,https://www.linkedin.com/company/blisce/,"28 cours Albert 1er, 75008, Paris, France","France,USA,UK,Germany,Netherlands,Sweden,Denmark,Norway,Spain,Italy,Finland",5. Growth,We invest in the future of B2C.,VC,"$10,000,000 ","$20,000,000 "
Block.one,https://block.one/,,,,"2. Prototype,3. Early Revenue",,VC,,
Blockchain Capital,https://blockchain.capital/,,"San Francisco, California, United States",USA,,,Other,,
Blockchain.com Ventures,https://www.blockchain.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
BlockFounders Capital,http://www.blockfounders.capital/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Bloomberg Beta,https://www.bloombergbeta.com/,https://www.linkedin.com/in/roybahat,"San Francisco, California, United States","USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
Blq Invest,https://blqinvest.com/,,,UK,,,VC,,
Blu Ventures,https://www.bluventureinvestors.com/,https://www.linkedin.com/company/bluventures/,"1577 Spring Hill Rd, Vienna, VA 22182","USA,Canada","3. Early Revenue,4. Scaling",We invest in US/Canada based Enterprise SaaS startups with a focus on security solutions with $100K+ ARR,VC,"$50,000 ","$1,000,000 "
Blue Bear Ventures,https://bbv.io/,,USA,USA,,,VC,,
Blue Cloud Ventures,https://bluecloudventures.com/,,,,,,,,
Blue Collective,https://bluecollective.com/,https://www.linkedin.com/company/bluecollective,"New York, United States",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in pre-Series A companies (Pre-Seed and Seed). We are NOT thesis-driven in the way most VCs are. Our strategy is to invest in great founders in the earliest days of building a company and to invest broadly across industry, category, theme, trend, etc. Great founders at early stage with big ideas - that's our thesis (if we had to write it out)",VC,"$250,000 ","$2,000,000 "
Blue Future Partners,https://www.bfp.vc/,https://www.linkedin.com/company/bluefp/,"Waltherstraße 23, Munich, Germany","USA,UK,Israel,Germany,Singapore,Austria","4. Scaling,5. Growth",We invest in enterprise SaaS and Industry 4.0,VC,"$2,000,000 ","$5,000,000 "
Blue Hill Investment Partners,http://bluehillpartners.com/,,,,,,,,
Blue Horizon,https://www.bluehorizonventures.com/,,Switzerland,"USA,Israel",3. Early Revenue,,VC,,
Blue Note Ventures,https://bluenotevc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Blue Ridge Labs,https://labs.robinhood.org/catalyst/,,,,"2. Prototype,3. Early Revenue",,"Incubator, Accelerator",,
Blue Startups,https://www.bluestartups.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Blueberry Ventures,http://www.blueberryventures.vc/,https://www.linkedin.com/company/blueberryventures/,,,,,,,
BlueBox Ventures,http://www.blueboxmx.com,,,,,,Corporate VC,,
BlueChilli Venture Fund,https://www.bluechilli.com/,,Australia,Australia,,,Other,,
BlueCross BlueShield Venture Partners,http://www.bcbsvp.com,,"Chicago, Illinois, United States",USA,,,Corporate VC,,
Bluegrass Angels,http://www.bluegrassangels.com/,,,,,,Angel network,,
Bluehaven Ventures,http://www.bluehaveninitiative.com/,,,,,,,,
BlueOcean Ventures,https://blueocean-ventures.com/,,Switzerland,Switzerland,3. Early Revenue,,VC,,
BluePointe Ventures,https://www.bluepointeventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Bluesky Equities,http://www.blueskyequities.com/,https://www.linkedin.com/company/bluesky-equities,"150 9 Ave SW, Calgary, Alberta T2P 3H9, CA","Canada,USA,UK,Australia,Germany,Belgium,Spain,France,Switzerland,Norway,Sweden,Denmark,Mexico,China,South Korea,India","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in global B2B technology companies with >$0 ARR.,Family office,"$50,000 ","$250,000 "
Bluestein & Associates,http://www.bluesteinassociates.com/,,"Chicago, Illinois, United States",USA,,,Family office,,
BlueTree Allied Angels,http://www.bluetreealliedangels.com/,,,,,,Angel network,,
BlueWater Angels,http://www.bluewaterangels.com/,,,,,,Angel network,,
BlueYard Capital,https://blueyard.com/,https://www.linkedin.com/company/blueyard-capital/,"Berlin, Germany","USA,Germany,UK,Netherlands,France,Spain,Portugal,Switzerland,Belgium,Austria,Poland,Sweden,Norway,Finland","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in founders with transformative ideas that decentralize markets and empower humanity.,VC,"$500,000 ","$5,000,000 "
bmp Ventures,http://www.bmp.com/,,,,,,VC,,
BMW i Ventures,https://www.bmwiventures.com/,https://www.linkedin.com/company/bmw-i-ventures/,"Mountain View, California, United States","USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
BnkToTheFuture​,https://bnktothefuture.com/,,,Hong Kong,,,VC,,
Bodley Group,http://www.bodleygroup.com,https://www.linkedin.com/company/bodley-group,"St Louis, Missouri, United States",USA,,,Family office,,
Boehringer Ingelheim Venture Fund,http://www.boehringer-ingelheim-venture.com,,"Ingelheim Am Rhein, Rheinland-Pfalz, Germany",Germany,3. Early Revenue,,Corporate VC,,
Boeing HorizonX Ventures,http://www.boeing.com/company/key-orgs/horizon-x/ventures/,,"Chicago, Illinois, United States","Israel,USA,Canada",3. Early Revenue,,Corporate VC,,
Boğaziçi Ventures,https://www.bogaziciventures.com/,,Turkey,Turkey,,,VC,,
Bohemian Companies,http://www.bohemiancompanies.com,,"Fort Collins, Colorado, United States",USA,,,Family office,,
Bold Capital Partners,https://www.boldcapitalpartners.com/,,USA,USA,3. Early Revenue,,VC,,
Boldstart Ventures,https://www.boldstart.vc/,,"New York, New York, United States",USA,3. Early Revenue,,VC,,
Bolsa Social Impacto,https://bolsasocial.com/,,,UK,,,VC,,
Bolster,https://bolsterinvestments.nl/,,,Netherlands,"4. Scaling,5. Growth",,Other,,
Bolt,https://bolt.io/,,"San Francisco, California, United States",USA,2. Prototype,,VC,"$200,000 ",
Bolt Accelerator,http://www.bolt.eu.com/en/,https://www.linkedin.com/company/bolt-accelerator/,,,,,VC,,
Bombora Investment Management,https://www.bomboragroup.com.au/,,Australia,Australia,,,Other,,
Bond,https://www.bondcap.com/,,,,,,Other,,
Bonnier Ventures,https://www.bonnierventures.com/,https://www.linkedin.com/company/11392105/,"Stockholm, Stockholms Lan, Sweden",Sweden,,,Corporate VC,,
Bonsai Venture Capital,https://www.bonsaiventurecapital.com/,https://www.linkedin.com/company/bonsai-venture-capital-scr/,,,,,VC,,
BonVenture,https://bonventure.de/,,,UK,,,VC,,
Boom Capital,https://www.boomcap.co/,,,,"2. Prototype,3. Early Revenue",,VC,,
Boomtown Accelerator,https://boomtownaccelerators.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Boost VC,https://www.boost.vc/,,USA,"USA,Israel,Canada",,,VC,,
BootstrapLabs,https://bootstraplabs.com/,,,USA,,,Other,,
Boralis,https://boralis.com/,,,Netherlands,"2. Prototype,3. Early Revenue",,Angel network,,
Borski Fund,https://borskifund.com/,,,UK,,,VC,,
Bose Ventures,https://bose.ventures/,,"Framingham, Massachusetts, United States",USA,,,Corporate VC,,
Bossa Nova,https://www.bossainvest.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Boston Harbor Angels,http://bostonharborangels.com/,,,,,,Angel network,,
Boston Impact Initiative,https://bostonimpact.org/,,,,,,,,
Bouaziz & Partners,http://www.bouazizpartners.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Boulder Investment Group Reprise,https://bigrventures.com/,,,,,,,,
Boulder Ventures,https://www.boulderventures.com/,,"Boulder, Colorado, United States",USA,,,Other,,
Boundary Capital,https://www.boundarycapital.com/,,UK,UK,3. Early Revenue,,VC,,
Bouygues Developpement,http://bouyguesdev.fr/,,France,France,3. Early Revenue,,Corporate VC,"$100,000 ",
Bowery Capital,https://bowerycap.com/,https://www.linkedin.com/company/bowery-capital,"37 West 20th Street, New York, NY 10011, US","USA,Canada","2. Prototype,3. Early Revenue,1. Idea or Patent",We invest in seed-stage B2B SaaS and B2B marketplace companies looking to modernize business through technology.,VC,"$750,000 ","$2,000,000 "
Boxcar Ventures,http://www.boxcarventures.com,https://www.linkedin.com/company-beta/22320384/,"Atlanta, Georgia, United States",USA,,,Family office,,
BoxGroup,https://boxgroup.com/,,"New York, New York, United States",USA,,,Other,,
BP Ventures,https://www.bp.com/en/global/ventures.html,,"Palo Alto, California, United States","USA,Israel,Canada",3. Early Revenue,,Corporate VC,,
BPIFrance,https://www.bpifrance.fr/,,France,France,"3. Early Revenue,4. Scaling,1. Idea or Patent,2. Prototype",,Public fund,"$100,000 ",
Braemar Energy,http://www.braemarenergy.com/,,USA,"USA,Israel,Canada",3. Early Revenue,,VC,,
Brain Robotics Capital,http://www.brainrobotcap.com,,,,,,,,
Brainchild Holdings,https://brainchild.co/,,"Newtown, Pennsylvania, United States",USA,,,Other,,
Branch Venture Group,https://www.branchventuregroup.com/,,,,,,Angel network,,
Brand Capital,http://brandcapital.co.in/#,https://www.linkedin.com/company/brandcapitalint/,"Mumbai, Maharashtra, India",India,,,Corporate VC,,
Brand Foundry Ventures,http://brandfoundryvc.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Brandon Capital Partners,https://www.brandoncapital.com.au/,,Australia,Australia,,,VC,,
BrandProject,https://brandproject.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Bread and Butter Ventures,https://www.breadandbutterventures.com/,https://www.linkedin.com/company/bread-and-butter-ventures/,"370 Wabasha St,  St. Paul MN 55102","USA,Canada","3. Early Revenue,2. Prototype,4. Scaling","We invest in companies innovating in three essential backbone sectors of our economy: food/ag tech, health tech, and enterprise SaaS. ",VC,"$250,000 ","$750,000 "
Break Off,https://breakoff.com/,,UK,"Israel,USA,Canada,UK","2. Prototype,3. Early Revenue",,VC,"$100,000 ",
Breakthrough Energy Ventures,http://www.b-t.energy/ventures/team/,,USA,"Israel,USA,Canada","2. Prototype,3. Early Revenue",,VC,,
Breed Reply,https://www.reply.com/breed-reply/en/,https://www.linkedin.com/company/breed-reply/,"38 Grosvenor Gardens London SW1W 0EB, UK","Austria,Belgium,Czech Republic,Denmark,Estonia,Bulgaria,Finland,France,Germany,Georgia,Greece,Hungary,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Netherlands,Norway,Portugal,Romania,Slovenia,Switzerland,Slovakia,Sweden,Spain,UK","3. Early Revenue,4. Scaling","We invest in Seed to Series A startups in the UK and Europe mainly B2B or B2B2C in the IoT, Advanced Manufacturing, Robotics, Agtech, Cyber, Healthtech, AR, AI/ML and a few other spaces.",VC,"$1,000,000 ","$5,000,000 "
Breega,https://www.breega.com/,https://www.linkedin.com/company/breega/,"22 rue de Palestro, 75002 Paris, France","France,Spain,UK,Portugal,Germany,Belgium,Switzerland","3. Early Revenue,2. Prototype,1. Idea or Patent","We invest in software, fintech, insurtech, marketplaces, edtech, robotics, deeptech, hardware.

We are an early-stage investor and specialize in Seed and Series A (sometimes even Pre-Seed!) rounds for early-stage companies with some sign of market fit (up and running pilots, engaged users, positive customer feedback, etc.) or high tech solutions with significant market potential.",VC,"$500,000 ","$5,000,000 "
Bregal Milestone,http://www.bregalmilestone.com/,,,,,,Other,,
Breizh Invest PME,https://www.breizh-invest-pme.bzh/,,1A rue Louis Braille 35136 Saint-Jacques-de-la-Lande,France,,,Other,,
Breyer Capital,https://breyercapital.com/,,USA,"USA,Israel,Canada,China,India","2. Prototype,3. Early Revenue",,VC,,
Brick & Mortar Ventures,https://brickmortar.vc/,,,,,,,,
Bridge Investment Fund,http://www.bridgefundllc.com,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
BridgeLane Group,https://bridgelane.com.au/,,Australia,Australia,,,VC,,
Bridges Israel,https://www.bridgesisrael.com,,,,"3. Early Revenue,4. Scaling",,VC,,
Bridges Ventures,https://www.bridgesfundmanagement.com/,,,UK,,,Other,,
BrightEdge Fund,https://brightedgefund.org/,,"Atlanta, Georgia, United States",USA,,,Corporate VC,,
Brightlands Ventures Partners,https://brightlandsventurepartners.com/,,Netherlands,Netherlands,3. Early Revenue,,VC,"$500,000 ",
Brightly Ventures,http://www.brightlyventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Brigus Capital,http://briguscapital.com/,,Canada,Canada,,,VC,,
Brilliance Ventures,https://brillianceventures.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
Brilliant Ventures,https://www.brilliant.ventures/,,,,,,,,
BRM Group,http://www.brm.com/,,,,"5. Growth,6. Pre-IPO",,VC,,
Broad Street Angels,http://broadstreetangels.com/,,,,,,Angel network,,
Broadleaf,https://www.broadleaf.co.jp/,,,Japan,,,Corporate VC,,
Broadway Angels,http://www.broadway-angels.com/,,,,"2. Prototype,3. Early Revenue",,Angel network,,
Broadway Video Ventures,http://www.broadwayvideo.com/ventures,,"New York, New York, United States",USA,,,Corporate VC,,
Bronze Investments,https://www.bronze.vc/,,,,"2. Prototype,3. Early Revenue",,VC,,
Bronze Valley,https://bronzevalley.com/,https://www.linkedin.com/company/bronze-valley/,"Birmingham, AL, United States",USA,3. Early Revenue,"We invest in underrepresented founders, especially Black founders, based in Alabama and Georgia.",Other,"$25,000 ","$100,000 "
Brooklyn Bridge Ventures,http://www.brooklynbridge.vc/,,,USA,,,Other,,
Brooklyn Ventures,https://www.brooklyn-ventures.com/career,,,Netherlands,"2. Prototype,3. Early Revenue",,VC,,
Brookstreet Hollins Ventures,https://www.brookstreethollins.com/,,,,,,,,
BRV Black River Ventures,http://www.brv.vc/,,,,"3. Early Revenue,4. Scaling",,VC,,
BRV BlueRun Ventures,https://www.brv.com/,,"Menlo Park, California, United States",USA,,,Other,,
Bryant Stibel,https://www.bryantstibel.com/,,,,,,Other,,
BSL Capital,http://www.bslcapital.com,,"New York, New York, United States",USA,,,Family office,,
BT Growth Capital,https://www.btgrowthcapital.com/,https://www.linkedin.com/company/bt-growth-capital/,"208 Dolphin Cove Quay, Stamford, CT 06902, United States","Canada,USA,Mexico,China","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in early stage start-ups,VC,"$10,000 ","$75,000 "
Btov Partners,https://btov.vc,,Germany,"Germany,Switzerland",3. Early Revenue,,VC,"$250,000 ",
Buffalo Angel Network,http://www.wnyventure.com/buffalo-angels,,,,,,Angel network,,
Builders,https://www.builders.vc/,,,,"3. Early Revenue,4. Scaling",,VC,,
BuiltUp Ventures,https://builtupventures.com/,,,,"2. Prototype,3. Early Revenue",,VC,,
Bulldog Angel Network,https://ban.clubexpress.com/content.aspx?sl=1013929156,,,,,,Angel network,,
Bulldog Innovation Group,https://bulldog.vc/,,,USA,,,Other,,
Bullish,http://bullish.co/,https://www.linkedin.com/company/bullish-inc,"135 Bowery, Seventh Floor, New York, New York 10002, US",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in early-stage consumer companies in search of remarkability. ,VC,"$250,000 ","$500,000 "
Bullnet Capital,http://www.bullnetcapital.com/,,Spain,Spain,3. Early Revenue,,VC,"$1,000,000 ",
Bullpen Capital,https://www.bullpencap.com/,,"Menlo Park, California, United States",USA,,,Other,,
Bumble Fund,https://thebeehive.bumble.com/bumble-fund,,"Austin, Texas, United States",USA,,,Corporate VC,,
Bumble Ventures,https://bumbleventures.com/,,,"Germany,UK,Sweden,Denmark,Finland,Norway",,,Other,,
Business Angels Agentur Ruhr e.V. (BAAR),http://www.baar-ev.de/,,,,,,Angel network,,
Business Angels Netzwerk Deutschland e.V. (BAND),http://www.business-angels.de/,,,,,,Angel network,,
Business Growth Fund,http://www.bgf.co.uk/,,,,,,VC,,
Butterfly Ventures,https://butterfly.vc/about-us/,,Finland,Finland,,,VC,,
bValue VC,https://bvalue.vc/,https://www.linkedin.com/company/bvalue.vc,"Al. Ks. J. Poniatowskiego 1, Warszawa, 03–901, PL","Poland,Ukraine,Czech Republic,Slovakia,Bulgaria,Romania,Lithuania,Belarus,Latvia,Estonia","3. Early Revenue,2. Prototype,4. Scaling,5. Growth","We invest in CEE based b2b SaaS and marketplace startups, preferably on first revenue stage with focus on global market.",VC,"$100,000 ","$500,000 "
ByFounders,https://byfounders.vc/,https://www.linkedin.com/company/byfounders/,Denmark,"Denmark,Norway,Finland,Sweden,Estonia,Lithuania,Latvia","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in early stage companies with a Nordic or Baltic connection,VC,"$300,000 ","$6,000,000 "
Bynd Venture Capital,https://www.bynd.vc/en,,,UK,,,VC,,
C.M. Capital Advisors,http://www.cmcapitaladvisors.com/,https://www.linkedin.com/company/cm-capital-advisors/,"Palo Alto, California, United States",USA,,,Family office,,
C2Ventures,https://www.c2ventures.co/,,,,"2. Prototype,3. Early Revenue",,VC,,
C4 Ventures,https://c4v.com/home/,https://www.linkedin.com/company/c4-ventures/,"25 Eccleston Place, Eccleston Yards, London SW1W 9NF, UK","Belgium,France,Germany,Israel,Italy,Netherlands,Poland,Portugal,Spain,Switzerland,UK,USA","2. Prototype,3. Early Revenue,4. Scaling","We invest in Smart Hardware, Future of Commerce, Digital Media and Future of Work. ",VC,"$2,000,000 ","$5,000,000 "
CAA Ventures,https://ventures.caa.com/,,"Los Angeles, California, United States",USA,,,Corporate VC,,
Cabot Square Capital,http://www.cabotsquare.com/,,,"UK,France",,,Other,,
Cabra VC,https://cabra.vc/,https://www.linkedin.com/company/cabra-vc/,,,"2. Prototype,3. Early Revenue",,VC,,
Cac Capital,https://cac.capital/,,"Tokyo, Tokyo, Japan",Japan,,,Corporate VC,,
Cacao Capital VC,https://cacao-capital.com,https://www.linkedin.com/company/cacao-capital/,"VÍA 6 3-56, Z.4, EDIFICIO OEG, GUATEMALA","Guatemala,El Salvador,Honduras,Nicaragua,Costa Rica,Panama,Mexico,USA,Colombia,Brazil,Argentina","3. Early Revenue,4. Scaling","We invest in amazing entrepreneurs with impactful projects, solving big problems in Latin America. We are industry-agnostic and we address small and medium size startups with early revenue and some traction.",VC,"$10,000 ","$50,000 "
Cactus Capital,https://bgu.cactus.capital/,,,,"2. Prototype,3. Early Revenue",,VC,,
Caerus Ventures,http://www.caerusvc.com/,https://www.linkedin.com/company/caerus-ventures-llc/,,,,,,,
Caffeinated Capital,http://caffeinatedcapital.com/,,,USA,,,Other,,
Caixa Capital Risc,https://www.caixacapitalrisc.es/en/,https://www.linkedin.com/company/caixa-capital-risc,"Avinguda Diagonal, 621, 08028 Barcelona, Spain","Spain,Portugal","3. Early Revenue,2. Prototype,4. Scaling,5. Growth,1. Idea or Patent","We invest in innovative companies in their initial stages of growth, mainly in Spain and Portugal with our three specialized teams in the areas of Technology, Life Sciences and Industrial Innovation.",VC,"$500,000 ","$3,000,000 "
Calao Finance,https://www.calaofinance.com/,,,France,"3. Early Revenue,4. Scaling",,VC,"$500,000 ",
California Clean Energy Fund,http://www.calcef.org/,,,,,,,,
Calvert Impact Capital,https://www.calvertimpactcapital.org/,,,,,,Other,,
Camber Creek,http://www.cambercreek.com/,,,,,,VC,,
Cambridge Angels,https://cambridgeangels.com/aboutus/,,UK,UK,3. Early Revenue,,Angel network,"$50,000 ",
Cambridge Capital Group,http://www.cambridgecapitalgroup.co.uk/,,,,,,VC,,
Cambridge Innovation Capital,http://www.cic.vc/,,UK,UK,3. Early Revenue,,VC,,
Camelback Ventures,https://www.camelbackventures.org/,,,,,,Other,,
Canaan Partners Israel,https://www.canaanil.com/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Candid Insurance Investors,https://www.candidinvestors.com/,https://www.linkedin.com/company/candid-insurance-investors,"New York City, NY US",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in US-based insurtech (or just insurance) companies at any stage. The earlier, the better. Mostly focused on the property-casualty sector. ",Angel network,"$50,000 ","$10,000,000 "
Cannan Partners,https://www.canaan.com/,,"Menlo Park, California, United States",USA,3. Early Revenue,,VC,,
Cantos Ventures,http://cantos.vc/,,USA,USA,3. Early Revenue,,VC,,
Canvas Ventures,https://www.canvas.vc/,,,,"4. Scaling,5. Growth",,VC,,
Canyon Angels,http://canyonangels.org/,,,,,,Angel network,,
Canyon Creek Capital,http://canyoncreekcapital.com/,,,,,,,,
CapA,http://www.capitalapartners.com/,,,,,,,,
CapAgro,https://www.capagro.fr/,https://www.linkedin.com/company/capagro/?originalSubdomain=fr,France,"France,Belgium,USA,Austria,Canada,Germany,UK,Switzerland,Spain,Sweden,Portugal,Luxembourg,Italy,Israel,Ireland,Greece,Czech Republic,Croatia","3. Early Revenue,4. Scaling",First European Independent Venture Capital fund dedicated to AgTech and FoodTech,VC,"$1,000,000 ","$10,000,000 "
Capella Partners,http://www.capella-partners.com/,,USA,"Israel,USA,Canada",3. Early Revenue,,VC,,
Capella Space,https://www.capellaspace.com/,,,,,,,,
CapHorn,https://caphorn.vc/,https://www.linkedin.com/company/caphorn-invest/,"7 rue Drouot, 75009 Paris, France.","France,Canada,Singapore,Switzerland,Germany,UK,Spain,Portugal","3. Early Revenue,4. Scaling",We invest in B2B startups that drive digital transformation. We mainly focus on Seed and Series A in rounds ranging from 2 to 20M€.,VC,"$300,000 ","$5,000,000 "
Capital Energy Quantum,https://capitalenergy-quantum.com/,https://www.linkedin.com/company/capitalenergy/,"Torre Serrano C/ Marqués de Villamagna 3 , Madrid, Spain","Spain,Portugal","3. Early Revenue,4. Scaling","We invest in and around the energy sector: client-focused solutions, digital & data-driven utility, sustainable mobility, smartgrids & storage, renewable generation.",Corporate VC,"$200,000 ","$500,000 "
Capital Grand Est,http://www.capitalgrandest.eu/,,,France,,,Other,,
Capital Innovators,https://capitalinnovators.com/,,"St Louis, Missouri, United States",USA,,,Other,,
Capital Medica Ventures,https://capimedi.com/cmv/#top,,Japan,Japan,3. Early Revenue,,VC,,
Capital Mills,https://www.capitalmills.nl/team-cmi/,,,Netherlands,"2. Prototype,3. Early Revenue",,Other,,
Capital One Growth Ventures,https://growthventures.capitalone.com/,https://www.linkedin.com/company/capital-one,"San Francisco, California, United States",USA,,,Corporate VC,,
Capital Point,http://www.capitalpoint.co.il/,,,,"2. Prototype,3. Early Revenue,4. Scaling",,VC,,
Capital T,https://www.capitaltvc.com/,,,Netherlands,,,VC,,
Capital Today,http://www.capitaltoday.com/,,,,"4. Scaling,5. Growth",,VC,,
