Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Felix Capital,https://www.felixcap.com/,https://www.linkedin.com/company/felix-capital/,"27 Beak Street, London, W1F9RU, GB","UK,France","3. Early Revenue,4. Scaling,5. Growth","We invest in digital lifestyle, consumer brands, and related enabling-technologies. We are a venture capital firm for the creative class, operating at the intersection of technology and creativity. 

We are actively looking to back founders at both early and growth stages starting with investments between $500k to $15m from us, with the ability to follow annd be a long-term partner.",VC,"$500,000 ","$20,000,000 "
Octopus Ventures,https://octopusventures.com/,https://www.linkedin.com/company/octopus-ventures/,"33 Holborn, London, London EC1N2HT, GB",UK,"3. Early Revenue,2. Prototype,4. Scaling","We invest in the people, the ideas and the industries that will help change the world. Our investment team is built to specialise in the five areas where we see the most potential for growth and innovation: Health, Fintech, Deep Tech, Consumer and B2B software.",VC,"$750,000 ","$15,000,000 "
Maniv Mobility,https://www.maniv.com/,https://www.linkedin.com/company/maniv-mobilityvc/,"Osvaldo Aranha 4, Tel Aviv, Israel 6107006, IL","Israel,USA,UAE,Canada,France,UK,Australia,Italy,Mexico,Brazil,Germany,Spain,Portugal,Netherlands,Belgium","3. Early Revenue,4. Scaling",We invest in the world's leading mobility start-ups. ,VC,"$1,000,000 ","$5,000,000 "
Norrsken VC,https://www.norrsken.vc/,https://www.linkedin.com/company/norrskenvc/,"Norrsken House, Birger Jarlsgatan 57C, 1135 6 Stockholm, Sweden","UK,Sweden,Spain,Denmark,Finland,Norway,Germany","3. Early Revenue,4. Scaling,2. Prototype",We invest in start-ups solving the world's biggest problems while building massive businesses.,VC,"$500,000 ","$3,000,000 "
Elevator Ventures,https://www.elevator-ventures.com/,https://www.linkedin.com/company/elevatorventures/,"Praterstraße 1, Space 24, Vienna, 1020, AT","Austria,Albania,Belarus,Bulgaria,Bosnia-H,Croatia,Czech Republic,Hungary,Latvia,Lithuania,Montenegro,Poland,Romania,Russia,Serbia,Slovakia,Slovenia,Turkey,Ukraine","4. Scaling,3. Early Revenue","We invest in Fintech (and adjacent) in Central and Eastern Europe with €1M+ IRR. We leverage RBI Group’s expertise, network and corporate strength in order to help promising scaleups expand across this dynamic region and beyond.",Corporate VC,"$500,000 ","$2,000,000 "
Inovia Capital,https://www.inovia.vc/,https://www.linkedin.com/company/inovia-capital/,"3 Place Ville-Marie, Bureau 12350, Montreal, Quebec H3B 0E7, CA","Canada,USA,UK,France,Germany","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",We invest in software startups,VC,"$100,000 ","$50,000,000 "
Houghton Street Ventures,https://houghtonstreet.com,https://www.linkedin.com/company/houghton-street-ventures/,"LSE Library, 10 Portugal St, Holborn, London WC2A 2HD, United Kingdom","UK,USA,India,Germany,France,Brazil,Mexico,Canada,Colombia,Singapore,Hong Kong,Morocco,Egypt,Spain,Portugal,China,Austria,Australia,Indonesia,Ireland,Italy,Israel,Malaysia,Norway,Netherlands,Sweden,UAE,Turkey,Switzerland","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in students and alumni of the London School of Economics, globally, at Seed and Series A.",VC,"$500,000 ","$2,500,000 "
TSP Ventures,https://tspventures.co.uk/,https://www.linkedin.com/company/tsp-ventures/,"71 Queen Victoria Street, London, England, EC4V 4BE",UK,"3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in UK-based Climate / CleanTech and InsurTech companies (from Pre Seed to Seed Extension rounds) ,Angel network,"$70,000 ","$700,000 "
Planet A,https://planet-a.com/,https://www.linkedin.com/company/planet-a/,"Hamburg, Germany","Albania,Andorra,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Estonia,Germany,Greece,Hungary,Iceland,UK,France,Spain,Portugal,Sweden,Finland,Norway,Poland,Netherlands,Denmark,Montenegro,Bosnia-H,Romania,Malta,Slovakia,Slovenia,Lithuania,Latvia,Switzerland","3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in early-stage European startups that have a measurable positive impact on our planet while building scalable businesses.,VC,"$500,000 ","$4,000,000 "
Five Seasons Ventures,https://www.fiveseasons.vc/,https://www.linkedin.com/company/five-seasons-ventures/,"93 rue de la Victoire, 75009, Paris, France","France,Germany,Italy,Spain,Portugal,UK,Austria,Switzerland,Netherlands,Belgium","3. Early Revenue,4. Scaling",We invest in impact-driven foodtech companies in Europe at series A and B stage. ,VC,"$2,000,000 ","$10,000,000 "
Singular,https://singular.vc,https://www.linkedin.com/company/singularvc,"22 boulevard Malesherbes, 75008 Paris, France","UK,Germany,France,Spain,Italy,Finland,Sweden,Denmark,Netherlands,Norway,Poland,Austria,Portugal,Belgium","3. Early Revenue,4. Scaling,2. Prototype",We invest in remarkable founders building transformative companies,VC,"$1,000,000 ","$25,000,000 "
Seraphim Capital,https://seraphimcapital.vc,https://www.linkedin.com/company/seraphim-capital,"Runway East Shoreditch, 58-64 City Road, London, England EC1Y 2AL, GB","UK,USA","3. Early Revenue,4. Scaling",We invest in companies enabling the space and drone ecosystem.,VC,"$500,000 ","$3,000,000 "
Startup Wise Guys,https://startupwiseguys.com/,https://www.linkedin.com/company/startup-wise-guys,"A. Lauteri 3, City Centre, Harju 10114, EE","Armenia,Belarus,Albania,Bosnia-H,Bulgaria,Czech Republic,Denmark,Estonia,Latvia,Lithuania,Ukraine,Turkey,Italy,Kazakhstan,Finland,UK,USA,Australia,Namibia,Slovakia,Poland,Serbia,Romania,Russia,Croatia,Slovenia,Moldova,Sweden,Israel","3. Early Revenue,4. Scaling,5. Growth",We invest in strongest technical B2B founders primarily from “New Europe” early on and speed up their growth through our flagship accelerator program,"Incubator, Accelerator","$36,000 ","$120,000 "
Mustard Seed Maze,http://mustardseedmaze.vc/,https://www.linkedin.com/company/mustard-seed-maze,"Lisbon, Portugal","Austria,Portugal,Spain,France,UK,Germany,Netherlands,Belgium,Ireland,Italy,Poland,Luxembourg,Denmark,Sweden,Finland,Greece","2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in early-stage impact ventures that are using technology to address social and environmental challenges.,VC,"$100,000 ","$1,000,000 "
Tyche Partners,https://tychepartners.com/,https://www.linkedin.com/company/tychepartners,"2730 Sand Hill Road, Suite 250, Menlo Park, CA 94025, US",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in transformational hard tech companies.

Entrepreneurs at heart, we invest in and support visionary founders with breakthrough technologies to build world class companies.",VC,"$1,000,000 ","$10,000,000 "
Wavemaker Partners,https://wavemaker.vc/,https://www.linkedin.com/company/wavemakerpartners/,"1 Nanson Road, 1880 Members Club, 3rd Floor, Singapore, Singapore 238909, SG","Singapore,New Zealand,Cambodia,Thailand,Pakistan,Philippines,India,Australia,Vietnam,Malaysia,Indonesia","3. Early Revenue,2. Prototype",We invest in enterprise and deep technology companies. It has invested in more than 150 companies in the region with 80% in enterprise and over 20% in deep tech.,VC,"$100,000 ","$3,000,000 "
Oltre Venture,https://www.oltreventure.com/en/,https://www.linkedin.com/company/oltre-venture,"Via Bernardino Zenale, 8, 20123 Milan (MI), Italy","Italy,Spain,Germany,UK,Switzerland,Slovenia,Poland,France,Portugal,Netherlands","5. Growth,4. Scaling","We invest in impact-driven, growth-stage European companies operating in all the sectors that provides services for the community from healthcare to Edtech, passing from Agri & foodtech",VC,"$1,000,000 ","$3,000,000 "
Voulez Capital,https://www.voulez.capital/,https://www.linkedin.com/company/voulez-capital/,"50 Noko, London, London W10 4AR, GB","UK,Latvia,Estonia,Poland,Norway,Finland,Sweden,Belarus,Romania,Bulgaria,France,Germany,Austria","2. Prototype,3. Early Revenue,1. Idea or Patent","We invest in early stage companies with at least one female founder on the team and which address 'horizon' challenges facing people and planet e.g. circular economy, women's health, etc.",VC,"$300,000 ","$500,000 "
Techstart Ventures,https://www.techstart.vc/,https://www.linkedin.com/company/techstart-ventures,UK,UK,"2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in the most ambitious founders across Scotland and Northern Ireland,VC,"$50,000 ","$750,000 "
Nordic FoodTech VC,https://www.nft.vc/,https://www.linkedin.com/company/nordic-foodtech-venture-capital/,"Sofiankatu 4, 00170 Helsinki, Finland","Finland,Sweden,Norway,Iceland,Denmark,Estonia,Latvia,Lithuania","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in early-stage Nordic and Baltic tech companies solving hard problems in global food system.,VC,"$200,000 ","$1,000,000 "
CofounderZone,https://cofounder.zone/,https://pl.linkedin.com/company/cofounderzone,"9 Prozna Street, Warsaw, Poland","Poland,Germany,UK,France,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,Greece,Spain,Netherlands,Ireland,Lithuania,Luxembourg,Liechtenstein,Latvia,Switzerland,Norway,Malta,Portugal,Romania,Slovakia,Slovenia,Sweden,Hungary,Italy","2. Prototype,3. Early Revenue,4. Scaling",We invest in companies that have a defined product and generate first revenues or are characterized by dynamically growing traction. We are sector agnostic. We put strong emphasis on creating added value within our portfolio companies by providing mentoring and substantive assistance of co-investing business angels from our network. We focus on start-ups that operate or plan to expand to Polish market.,VC,"$100,000 ","$700,000 "
EMVC Emphasis Ventures,https://www.em.vc/,https://www.linkedin.com/company/emvcfintechfund,"Mumbai, Maharashtra 100011, IN","India,Bangladesh,Indonesia,Vietnam,Philippines","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in breakthrough India-based or India-inspired fintech and insurtech startups (consumer, B2B, SaaS) with local scale and international potential.",VC,"$100,000 ","$1,000,000 "
Sunfish Partners,https://www.sunfish-partners.com/,https://www.linkedin.com/company/sunfish-partners/,"Warsaw, Mazowieckie 00-855, PL",Poland,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Polish deep tech startups with global ambitions.,VC,"$200,000 ","$500,000 "
TLcom Capital,https://tlcomcapital.com/,https://www.linkedin.com/company/tlcom-capital-partners/,"Chaka Place Argwings Kodhek Road, Nairobi, Nairobi NA, KE","South Africa,Nigeria,Kenya,Egypt,Ghana,Senegal,Côte d'Ivoire,Ethiopia,Uganda,Rwanda,Mauritius,Tunisia,Algeria,Morocco,Gambia,Democratic Republic of the Congo,Tanzania,Mali,Sudan,Madagascar,Niger,Liberia,Chad,Guinea,Central African Republic,Lybia,Botswana,Burkina Faso,Malawi,Togo,Gabon,Djibouti,Benin,Eritrea,Sierra Leone,Congo (Congo-Brazzaville),Cabo Verde,Lesotho,Mauritania,""Eswatini (fmr. """"Swaziland"""")"",Equatorial Guinea,Zambia,Burundi,South Sudan,Seychelles","3. Early Revenue,4. Scaling,5. Growth",We invest in entrepreneurs who are building fast-growth tech-enabled businesses solving some of the most complex challenges the African continent is faced with.,VC,"$500,000 ","$10,000,000 "
Defy,https://defy.vc/,https://www.linkedin.com/company/defy-vc/,"2973 Woodside Road, Woodside, CA 94062",USA,"5. Growth,4. Scaling,3. Early Revenue,2. Prototype","We are an early-stage venture fund exclusively focused on emerging high-potential opportunities where we devote our time and network to help you get ahead. We’re looking for teams ready to transform from seed to growth by focusing on big ideas, underserved markets and hard challenges.",VC,"$3,000,000 ","$10,000,000 "
Idekapital,https://idek.no/,https://www.linkedin.com/company/idekapital/,"Haakon VII's gate 2, Oslo, 0161, NO","Norway,Denmark,Sweden,UK,Germany,USA,Singapore,Finland,Iceland","4. Scaling,3. Early Revenue,5. Growth","We invest in B2B software or software-enabled products and solutions. We invest in companies with Norwegian founders or Norway-based companies. We invest in proven and scalable business models that are looking to grow their business internationally.
",VC,"$1,000,000 ","$10,000,000 "
Paris Ventures,https://www2.gerdau.com.br/paris-ventures,https://www.linkedin.com/company/gerdau/mycompany/,"Av. Dra. Ruth Cardoso, n. 8501, Andar 8, Conj. 2, Pinheiros, São Paulo/SP","USA,Brazil,Mexico,Canada,Colombia,Chile,Ecuador,Peru,Argentina,Uruguay,Dominican Republic","3. Early Revenue,4. Scaling,5. Growth","We invest in and support entrepreneurs transforming the built world. In addition to the investment, Paris Ventures supports portfolio companies through consultation on manufacturing and metallurgy, management, executive connections, and global commercial introductions.",Corporate VC,"$500,000 ","$5,000,000 "
New Age Ventures,http://newageventures.net/,https://www.linkedin.com/company/new-age-ventures,"521 Fifth Avenue, Floor 17, New York, NY 10175, United States","USA,France,Germany","2. Prototype,3. Early Revenue","We invest in early-stage startups (Pre-Seed - Series A) in the following sectors: BioTech, Chemicals, CleanTech/Environment, Consumer Health, Consumer Internet, Digital Health, EnergyTech, Medical Devices, Mobility, Pharmaceuticals, TransportationTech, Education, Enterprise, FinTech, Marketplaces, SaaS, Social Networks, and Wellness & Fitness. We look for strong founder/market fit and unique moats.",VC,"$100,000 ","$1,000,000 "
E²JDJ,https://www.e2jdj.com,https://www.linkedin.com/company/e²jdj/,"New Orleans, LA, USA","USA,UAE,China,Singapore,Japan,Germany,UK,Spain,Israel,Netherlands,Australia,Brazil,Canada,France,Italy,Mexico","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in early-stage sustainable food and agriculture technology and science ventures. We back talented founders who are creating novel and scalable technology platforms and product solutions at the nexus of food / agriculture, health, and the environment.",VC,"$200,000 ","$1,000,000 "
Inovo Venture Partners,https://inovo.vc/,https://www.linkedin.com/company/i18s/,"al. Jerozolimskie 93, 02-001 Warsaw, Poland","Poland,Czech Republic,Romania,Bulgaria,Ukraine,Latvia,Germany,UK,USA","2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage, post-traction startups with ties to Poland or the CEE region. ",VC,"$200,000 ","$4,000,000 "
Allegion Ventures,https://www.allegion.com/corp/en/ventures.html,https://www.linkedin.com/company/allegion/,"11819 N Pennsylvania St, Carmel, IN 46032","USA,Canada,UK,Israel,Singapore,South Korea,China,Japan,Germany,France,Italy,Ireland,Iceland,Hong Kong,Netherlands,Belgium,Sweden,Switzerland,Finland,Norway,Luxembourg,Austria,Australia,Portugal,New Zealand","2. Prototype,6. Pre-IPO,5. Growth,4. Scaling,3. Early Revenue","We invest in solutions that protect people, places, and things in seamless, safe, and secure manner. We are especially interested in enterprise/B2B applications and use cases in the commercial, multi-family, education, and healthcare sectors.",Corporate VC,"$250,000 ","$5,000,000 "
Blueworld.Group,https://www.blueworld.group/,https://www.linkedin.com/company/blueworldgroup/,"Hanauer Landstraße 190, Frankfurt am Main, Hessen 60314, DE","Austria,Belgium,Denmark,Estonia,Finland,France,Germany,Greece,Iceland,Sweden,Switzerland,Luxembourg,Netherlands,Poland,Portugal,Spain,UK,Italy,Ireland","4. Scaling,5. Growth,3. Early Revenue","We invest in ambitious, high-growth companies and more mature business models. Across sectors, approachable, and fair.",VC,"$1,000,000 ","$15,000,000 "
Investissement Québec,https://www.investquebec.com/quebec/en/financial-products/all-our-solutions/Concerted-temporary-action-program-for-businesses.html,https://www.linkedin.com/company/investissement-quebec/mycompany/,"Square Victoria, Montréal, Canada",Canada,"2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO",#NAME?,VC,"$250,000 ","$30,000,000 "
Growth Warrior Capital,www.thegrowthwarrior.com,https://www.linkedin.com/company/the-growth-warrior/,"3250 Retail Dr St 120-Box 180 Carson City, NV 8970, USA","USA,Canada","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in women-led and diverse founding teams and our thesis area is AI/Machine Learning to solve systemic issues - the Future of Work, Mental Health & Wellness, and Fintech for diverse communities.

Stage: Early Stage (Seed & Series A)

Markets & Business Model: Tech & SaaS

Check Size: Average $100K-$250K (Max $1M)

Fund: $10M “Pre-launch: Fund",VC,"$125,000 ","$1,000,000 "
Keyrus,https://www.keyrus.com/,https://www.linkedin.com/company/keyrus,"155 rue Anatole France, Levallois-Perret, Cedex 92593, FR","France,Israel",3. Early Revenue,"We invest in B2B, digital, MedTech, Big data, IA, Retail and Fintech mostly. ",Corporate VC,"$100,000 ","$500,000 "
TheVentureCity,https://theventure.city/,https://www.linkedin.com/company/theventurecity/,"2234 SW 8th Street, Miami, FL 33135, United States","USA,Canada,Mexico,Colombia,Brazil,Chile,Spain,Portugal,Germany,Switzerland,Austria,France,UK,Finland,Sweden,Poland","2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in First Tickets:
- We give you your first ticket, minimum of $100K, and depending on performance follow-on so that you can get your product to market and keep building your team. We also provide you with hands-on fully remote support focused on preparing high-potential startups for efficient growth

We invest in First Rounds:
- Operator-led Venture Capital fund. We invest in your first round, seed or Series A and we support you with our team all the way!",VC,"$100,000 ","$4,000,000 "
Ascension,https://www.ascension.vc/,https://www.linkedin.com/company/ascensionvc/,"Ascension, 4th Floor, 20 Air St, Soho, London, W1B 5AN",UK,"3. Early Revenue,2. Prototype",We invest in UK business raising their first or second round. Ascension can lead rounds or follow alongside other funds or angels. Our goal is to partner with you to accelerate growth towards Series A and beyond.,VC,"$100,000 ","$500,000 "
Amplifica Capital,https://amplifica.capital,https://mx.linkedin.com/company/amplifica-capital,Mexico City,"Mexico,Chile,Colombia,Peru,Argentina","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in companies improving lives in LatAm, specifically those increasing economic opportunities and participation of women. Sector Agnostic.",VC,"$25,000 ","$100,000 "
Freigeist,https://freigeist.com/,https://www.linkedin.com/company/freigeistcap/,"Joseph-Schumpeter-Allee 25, 53227 Bonn, Germany","Germany,Switzerland,Austria,Belgium,Netherlands,Luxembourg,UK,France,Spain,Portugal,Denmark,Italy,Norway,Sweden,Finland,Latvia,Estonia,Czech Republic,Lithuania,Poland,Liechtenstein,Ukraine","2. Prototype,3. Early Revenue,4. Scaling",We invest in European technology-based startups in Seed and Pre-Seed stage and founders with a visionary product or service.,VC,"$500,000 ","$2,000,000 "
Rhodium Ventures,https://www.rhodium.co.il/,https://www.linkedin.com/company/rhodium,"91 Medinat Hyehudim, Hertzelia Pituach, Israel","Israel,USA,UK","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in Internet & Impact, globally ",Family office,"$50,000 ","$1,000,000 "
Amiti,https://www.amiti.vc/,https://www.linkedin.com/company/amiti,"22 Rothschild Blvd, TLV 6688218, Israel",Israel,"2. Prototype,3. Early Revenue",We invest in founders that have the potential to offer real tech ingenuity to a big market going thru a huge disruption,VC,"$2,000,000 ","$5,000,000 "
Harika Capital,https://www.harika.vc/,https://www.linkedin.com/company/harikacapital,"Brussels, Belgium","Belgium,France,Lebanon,Netherlands,Italy,Germany,Spain,Luxembourg,Serbia,Switzerland,UK,UAE,Andorra,Cyprus,Sweden","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in founders from all backgrounds, genders and walks of life!
Our favourite industries are FoodTech, B2B but are open to look at startups from any industry.",VC,"$150,000 ","$500,000 "
Pathbreaker Ventures,https://www.pathbreakervc.com/,https://www.linkedin.com/company/pathbreaker-ventures/,"San Francisco, CA",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in very early stage companies solving global problems through emerging technologies.,VC,"$250,000 ","$1,000,000 "
Magnivia Ventures,http://magnivia.net/,https://www.linkedin.com/company/magnivia-ventures/,"55 Riverwalk Pl, West New York, New Jersey 07093, US","Argentina,Brazil,Colombia,Germany,France,Japan,India,Hong Kong,Israel,Mexico,USA,UK,Nigeria,Singapore,Thailand,Spain,Australia","3. Early Revenue,4. Scaling,5. Growth",We invest in cross-border enterprise startups with strong IP doing  $250K+ ARR,VC,"$250,000 ","$750,000 "
Lightbank VC,https://www.lightbank.com/,https://www.linkedin.com/company/lightbank/,"600 W Chicago, Chicago, Illinois 60654, US",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in North America based startups from idea phase to early product-market fit. ,VC,"$100,000 ","$5,000,000 "
Ardent Venture Partners,https://ardent.vc,https://www.linkedin.com/company/ardent-venture-partners/,"2000 Pennsylvania Ave NW, Washington, DC 20006 United States",USA,"3. Early Revenue,4. Scaling","We invest in US-based B2B companies that transform the way work gets done, such as: Vertical SaaS, Fintech, Future of Work, Dev tools, and Security",VC,"$250,000 ","$5,000,000 "
645 Ventures,https://645ventures.com/,https://www.linkedin.com/company/645-ventures/,"New York City, USA","USA,Canada,UK","3. Early Revenue,2. Prototype,4. Scaling","We invest in tech-enabled businesses across four investment themes: SaaS For The Second Wave, Citizen Professionals, The Engineering Value Chain Revolution, and Personalized Consumer Tech: https://645ventures.com/themes/",VC,"$750,000 ","$6,000,000 "
"Industrial, Clean and Energy Technology (ICE) Venture Fund",http://bdccapital.ca/ice,https://www.linkedin.com/showcase/bdc-capital-canada-/,"5, Place Ville Marie, Ground floor Montreal, Quebec H3B 5E7",Canada,"4. Scaling,3. Early Revenue","We target Canadian, scalable, capital-efficient companies with $1M+ ARR supported with strong customer traction.",VC,"$1,000,000 ","$5,000,000 "
Harvard Business School Angels Chicago,http://www.hbsangelschicago.com/,https://www.linkedin.com/company/harvard-business-school-angels-chicago/,"Chicago, IL","USA,Canada","3. Early Revenue,4. Scaling,5. Growth,2. Prototype,1. Idea or Patent",We invest in early stage companies with explosive growth potential. ,Angel network,"$100,000 ","$750,000 "
Elev8 VC,https://elev8.vc,https://www.linkedin.com/company/elev8vc/,"6A Shenton Way #04-01 to 09, Singapore, Singapore 068815, SG","Singapore,USA,Indonesia,Vietnam,Philippines,Taiwan,Malaysia","2. Prototype,3. Early Revenue,1. Idea or Patent","We invest in deeptech startups from Pre-Seed to Pre-A. Our key verticals include smart mobility, medtech, complex computing and novel materials & engineering. We have a global mandate with a preference to Singapore startups or a Singapore angle. ",VC,"$250,000 ","$500,000 "
BackBone Ventures,https://www.backboneventures.ch/,https://ch.linkedin.com/company/backbone-ventures,"Bellerivestrasse 2, 8008, Zurich, Switzerland","Switzerland,Germany,Austria,Israel","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage startups, primarily in the area of innovative ICT, FoodTech and disruptive technologies in DACH & Israel.",VC,"$100,000 ","$1,100,000 "
Black Pearls VC,https://blackpearls.vc/,https://www.linkedin.com/company/black-pearls-vc/,"Olivia Four, entr. 1st floor, al. Grunwaldzka 472, Gdańsk, Pomerania 80-309, PL","Poland,Sweden,Estonia,Latvia,Norway,Denmark,Germany,Lithuania,Czech Republic,Austria,Hungary,Finland","3. Early Revenue,4. Scaling",We invest in defensible technology companies from Northern and Central Europe. We are an early-stage fund and can invest anywhere between pre-seed and Series A with a ticket ranging from $100k and $1M. ,VC,"$100,000 ","$1,000,000 "
Fortino Capital,https://www.fortinocapital.com/,https://www.linkedin.com/company/fortinocapitalpartners,"Borsbeeksebrug 36, Antwerp, Flemish Region 2600, BE","Netherlands,Belgium,Germany,France",3. Early Revenue,We invest in European early-stage B2B SaaS,VC,"$1,000,000 ","$4,000,000 "
Team8,https://team8.vc/,https://www.linkedin.com/company/team8group/mycompany/,"Totseret ha-Arets St 7, Tel Aviv-Yafo, 6789104",Israel,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in, Cyber, FinTech, Enterprise Applications, Infrastructure & DevOps ",VC,"$1,000,000 ","$20,000,000 "
Cofounders Capital,http://cofounderscapital.com/,https://www.linkedin.com/company/cofounders-capital,"122 E Chatham St, Cary, NC 27511",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in B2B software ventures, seed stage, in and around North Carolina.",VC,"$300,000 ","$1,500,000 "
Industrifonden,https://www.industrifonden.com/,https://www.linkedin.com/company/industrifonden/,"Vasagatan 11, Stockholm, 111 91, SE","Sweden,Denmark,Norway,Finland",3. Early Revenue,"We invest in three main areas: Deep Tech, Life Science, and Transformative Tech (primarily ventures with Swedish connection but also across Nordics):
 
Deep Tech
Science and emerging technologies that have the potential to fundamentally transform industries and societies. We focus on deep tech verticals like advanced materials, industry 4.0, energy, quantum computing, AI, synthetic biology, and more.
 
Life Science
We support the commercialisation of products and services, grounded in solid science, which convincingly address an unmet medical need, and where we also see a willingness to pay for innovation that makes a clinical difference. We have expertise, in particular, in biotech, medtech and healthtech.
 
Transformative Tech
Transformative Tech includes innovative business models and novel implementations of established technologies that enable industrial transformation and sustainable value creation. We are agnostic regarding industry verticals but stay within the B2B-space and look for founders with deep and credible insights within their focus area.",VC,"$1,000,000 ","$5,000,000 "
Evergy Ventures,https://evergyventures.com/,https://www.linkedin.com/company/evergy-ventures,"1200 Main St., Kansas City, MO 64105, US","USA,Canada,Mexico","3. Early Revenue,4. Scaling,5. Growth",We invest in North American companies addressing opportunities in the clean energy value chain and supporting the needs of consumers and energy providers.,Corporate VC,"$3,000,000 ","$5,000,000 "
Companisto Investor Network,https://www.companisto.com/de/angel-club,https://www.linkedin.com/company/companisto/,"Köpenicker Straße 154a, Berlin, Berlin 10997, DE",Germany,"3. Early Revenue,2. Prototype,4. Scaling,5. Growth,6. Pre-IPO","We invest in technology and entrepreneurial teams from Germany, Austria and Switzerland.",Angel network,"$750,000 ","$7,999,999 "
Java Capital,https://www.javacapital.co/,https://www.linkedin.com/company/javacapital/,"Bengaluru, Karnataka 560037, IN",India,"3. Early Revenue,2. Prototype",,,,
Vertex Ventures US,https://www.vertexventures.com/,https://www.linkedin.com/company/vertex-ventures/,"345 California Avenue, Palo Alto, California 94306, US",USA,"3. Early Revenue,2. Prototype",We invest in founders building b2b businesses and are looking for a partner to help them turn great products into a great companies.,VC,"$1,000,000 ","$10,000,000 "
Momenta,https://www.momenta.one/digital-industry-ventures,https://www.linkedin.com/company/momentaventures/,"Erlenweg 26, Engleberg, OW 6390, CH","Australia,Canada,France,Germany,USA,UK,Turkey,Switzerland,Norway,Sweden,Italy,Belgium","3. Early Revenue,4. Scaling,5. Growth,2. Prototype","We invest in energy, manufacturing, smart spaces and supply chain. Momenta is the leading digital industry venture capital firm accelerating digital innovators.",VC,"$500,000 ","$2,000,000 "
Garden District Ventures,https://gardendistrictventures.com/,https://www.linkedin.com/company/gardendistrictventures/,"5500 Prytania St, New Orleans, LA 70115, United States","Singapore,Vietnam,Indonesia,Thailand,Malaysia,Philippines","2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in early-stage companies and founder teams across SE Asia with a focus on health & wellness, digital payments, B2B SaaS, food tech, marketplaces, transportation & mobility, and more.

Principally we are sector agnostic but prefer to get involved with companies early on, typically at the pre-seed or seed stage, as first money in, or in some cases before a cap table even exists.",VC,"$50,000 ","$250,000 "
MGV Capital Group,https://mgvcapitalgroup.com/,https://www.linkedin.com/company/mgv-capital-group,"22211 IH 10 West, Suite 1206 San Antonio, TX 78257","USA,Canada,Mexico","3. Early Revenue,2. Prototype",We invest in entrepreneurs leveraging technology to create value in the US and Mexico. ,VC,"$50,000 ","$150,000 "
ff Venture Capital,https://www.ffvc.com/,https://www.linkedin.com/company/ff-venture-capital/,"The Empire State Building, NY NY 10118","Ireland,USA,Canada,Estonia,Mexico,Poland,UK","3. Early Revenue,2. Prototype,1. Idea or Patent",We invest in technology or technology enabled startups at valuations up to 12M post-money.,VC,"$300,000 ","$700,000 "
First Star,http://www.firststar.vc/,https://www.linkedin.com/company/first-star-ventures,"245 Main St, Cambridge, MA 02142","USA,Canada","3. Early Revenue,1. Idea or Patent,2. Prototype","We invest in entrepreneurs solving real-world problems with deep technology in data, machine learning, decentralization, and frontier technologies such as AI, computational biotech, connected sensors, AR/VR, and blockchain.

We focus on teams and technologies, not traction. Nothing is too early.",VC,"$200,000 ","$1,100,000 "
LiveOak Venture Partners,http://liveoakvp.com,https://www.linkedin.com/company/liveoak-venture-partners,"805 Las Cimas Pkwy, Austin, TX 78746, United States",USA,"2. Prototype,4. Scaling,3. Early Revenue",We invest in early stage technology and tech-enabled service companies based in Texas. ,VC,"$500,000 ","$5,000,000 "
